"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
42,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-26","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","End","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","Start","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","Start","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
41,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","PennController","44","End","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
41,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-25","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","PennController","56","End","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","Start","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","Start","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","PennController","56","End","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic",""
53,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-7","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","End","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","Start","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","Start","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
43,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","PennController","46","End","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic",""
43,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-27","bouletic-soll","soll","bouletic",""
8,"norming-trial-1","PennController","11","End","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","PennController","11","Start","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","PennController","11","Start","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good","Any addtional parameters were appended as additional columns"
8,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","PennController","11","End","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good",""
8,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","control","control-1","control-bad","darf","good",""
24,"norming-trial-1","PennController","27","Start","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","Start","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","End","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
24,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","PennController","27","End","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
24,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-1","non-bouletic-soll","soll","non-bouletic",""
55,"norming-trial-1","PennController","58","End","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","Start","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","Start","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
55,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","PennController","58","End","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic",""
55,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-9","bouletic-soll","soll","bouletic",""
52,"norming-trial-1","PennController","55","End","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
52,"norming-trial-1","PennController","55","Start","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
52,"norming-trial-1","PennController","55","Start","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
52,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
52,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
52,"norming-trial-1","PennController","55","End","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
52,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-6","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","End","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","Start","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","Start","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
26,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","PennController","29","End","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic",""
26,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-11","non-bouletic-soll","soll","non-bouletic",""
25,"norming-trial-1","PennController","28","End","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","PennController","28","Start","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","PennController","28","Start","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
25,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","PennController","28","End","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic",""
25,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-10","bouletic-soll","soll","bouletic",""
17,"norming-trial-1","PennController","20","Start","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good",""
17,"norming-trial-1","PennController","20","End","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good",""
17,"norming-trial-1","PennController","20","Start","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good",""
17,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good","Any addtional parameters were appended as additional columns"
17,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good",""
17,"norming-trial-1","PennController","20","End","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good",""
17,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","control","control-3","control-good","darf","good",""
30,"norming-trial-1","PennController","33","End","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","Start","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","Start","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","2","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
30,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","PennController","33","End","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic",""
30,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-15","bouletic-soll","soll","bouletic",""
47,"norming-trial-1","PennController","50","End","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","Start","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","Start","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","End","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-30","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","End","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","Start","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
44,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","PennController","47","End","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
44,"norming-trial-1","TextInput","norm-comment"," ","69e90e74751cc7b4bfa53f5f","2","main","main-28","non-bouletic-soll","soll","non-bouletic",""
18,"norming-trial-1","PennController","21","Start","69e90e74751cc7b4bfa53f5f","2","control","control-4","control-good","darf","good",""
